time-(s),steering-angle-(rad),steering-angle-velocity-(rad/s),speed-(m/s),acceleration-(m/s^2),jerk-(m/s^3)
2.0358,0.00446056,0.0748024,1.98524,-0.245738,-96.0131
2.03968,0.00446056,0,1.98524,0,63.3148
2.04388,0.00446056,0,1.98524,0,0
2.04787,0.00479594,0.0840001,1.98414,-0.275737,-69.0629
2.05218,0.00479594,0,1.98414,0,63.9566
2.05566,0.00503093,0.0675809,1.98337,-0.221613,-63.735
2.06007,0.00503093,0,1.98337,0,50.2683
2.06364,0.00503093,0,1.98337,0,0
2.06803,0.00541522,0.0875201,1.98211,-0.286719,-65.2976
2.07279,0.00541522,0,1.98211,0,60.1925
2.07552,0.00569363,0.102201,1.9812,-0.334457,-122.774
2.07959,0.00569363,0,1.9812,0,82.2185
2.08358,0.00569363,0,1.9812,0,0
2.08758,0.00612674,0.108297,1.97978,-0.35397,-88.5096
2.09297,0.00612674,0,1.97978,0,65.6406
2.09713,0.00633169,0.0493195,1.97911,-0.161044,-38.7532
2.09962,0.00633169,0,1.97911,0,64.6196
2.10384,0.00633169,0,1.97911,0,0
2.10742,0.00619319,-0.0386599,1.97957,0.126215,35.2311
2.11215,0.00619319,0,1.97957,0,-26.6906
2.11588,0.00552595,-0.178609,1.98175,0.583892,156.297
2.1195,0.00552595,0,1.98175,0,-161.279
2.12375,0.00552595,0,1.98175,0,0
2.12831,0.00475253,-0.169583,1.98428,0.555727,121.851
2.13313,0.00475253,0,1.98428,0,-115.236
2.13578,0.0036689,-0.408329,1.98784,1.3422,505.757
2.1398,0.0036689,0,1.98784,0,-334.14
2.14399,0.0036689,0,1.98784,0,0
2.14766,0.0026152,-0.287057,1.99132,0.946902,257.963
2.1535,0.0026152,0,1.99132,0,-162.285
2.15562,0.00132337,-0.609623,1.9956,2.01879,952.68
2.16197,0.00132337,0,1.9956,0,-317.822
2.16587,0.00132337,0,1.9956,0,0
2.16839,0.000375593,-0.375166,1.99875,1.24703,493.621
2.17331,0.000375593,0,1.99875,0,-253.916
2.17559,0.00024941,-0.0552626,1.99917,0.184035,80.5991
2.17984,0.00024941,0,1.99917,0,-43.2993
2.18368,0.00024941,0,1.99917,0,0
2.188,0.000314973,0.0151669,1.99895,-0.0505212,-11.6872
2.19401,0.000314973,0,1.99895,0,8.40811
2.19615,0.000702683,0.181695,1.99766,-0.604581,-283.329
2.19981,0.000702683,0,1.99766,0,165.263
2.20347,0.000702683,0,1.99766,0,0
2.20751,0.00103444,0.0822002,1.99656,-0.273216,-67.6956
2.21285,0.00103444,0,1.99656,0,51.1471
2.21542,0.00157226,0.20949,1.99477,-0.695301,-270.831
2.21944,0.00157226,0,1.99477,0,172.736
2.22415,0.00157226,0,1.99477,0,0
2.22775,0.00199039,0.116136,1.99339,-0.384809,-106.881
2.23275,0.00199039,0,1.99339,0,77.0078
2.23532,0.00257453,0.227553,1.99145,-0.75281,-293.258
2.23926,0.00257453,0,1.99145,0,190.971
2.24341,0.00257453,0,1.99145,0,0
2.24744,0.00301883,0.110118,1.98999,-0.363647,-90.1286
2.25214,0.00301883,0,1.98999,0,77.4906
2.25589,0.00361415,0.158427,1.98802,-0.522302,-138.995
2.25948,0.00361415,0,1.98802,0,145.551
2.26331,0.00361415,0,1.98802,0,0
2.26747,0.00406397,0.108043,1.98654,-0.355572,-85.407
2.27209,0.00406397,0,1.98654,0,76.9108
2.27541,0.00465826,0.179315,1.98459,-0.58913,-177.756
2.27969,0.00465826,0,1.98459,0,137.506
2.28329,0.00465826,0,1.98459,0,0
2.28776,0.00510625,0.100362,1.98312,-0.329158,-73.7416
2.29298,0.00510625,0,1.98312,0,62.986
2.29563,0.00569527,0.222911,1.98119,-0.729857,-276.21
2.29943,0.00569527,0,1.98119,0,191.915
2.30341,0.00569527,0,1.98119,0,0
2.30916,0.00613868,0.0772216,1.97975,-0.252387,-43.9541
2.31726,0.00613868,0,1.97975,0,31.1377
2.32857,0.00672034,0.0514499,1.97785,-0.16789,-14.8505
2.32995,0.0069203,0.144258,1.9772,-0.470072,-217.999
2.33508,0.0069203,0,1.9772,0,91.5928
2.33786,0.00650689,-0.148775,1.97854,0.484985,174.532
2.3406,0.00650689,0,1.97854,0,-177.07
2.34538,0.00650689,0,1.97854,0,0
2.34776,0.00596252,-0.228509,1.98032,0.746097,313.186
2.35485,0.00596252,0,1.98032,0,-105.234
2.35761,0.00512911,-0.303014,1.98305,0.991635,360.542
2.36053,0.00512911,0,1.98305,0,-339.528
2.36346,0.00512911,0,1.98305,0,0
2.36739,0.00434756,-0.19896,1.98561,0.652859,166.199
2.3721,0.00434756,0,1.98561,0,-138.514
2.37556,0.00338568,-0.277949,1.98878,0.914674,264.307
2.37942,0.00338568,0,1.98878,0,-236.787
2.38456,0.00338568,0,1.98878,0,0
2.3875,0.00275921,-0.212898,1.99084,0.702439,238.717
2.3955,0.00275921,0,1.99084,0,-87.7537
2.40028,0.00270079,-0.012233,1.99104,0.0404103,8.46113
2.40606,0.00270079,0,1.99104,0,-6.98711
2.40928,0.00275971,0.0183155,1.99084,-0.0605084,-18.8077
2.41421,0.00275971,0,1.99084,0,12.2824
2.4203,0.00309067,0.0543073,1.98975,-0.179277,-29.4176
2.42066,0.00309067,0,1.98975,0,496.988
2.42567,0.00309067,0,1.98975,0,0
2.42782,0.00337296,0.131016,1.98882,-0.432002,-200.503
2.43259,0.00337296,0,1.98882,0,90.6653
2.43549,0.00382878,0.157072,1.98732,-0.517376,-178.281
2.44028,0.00382878,0,1.98732,0,107.994
2.44346,0.00382878,0,1.98732,0,0
2.44911,0.00418252,0.0626613,1.98615,-0.206098,-36.5081
2.45276,0.00418252,0,1.98615,0,56.4403
2.45559,0.00467573,0.174525,1.98453,-0.573273,-202.858
2.4597,0.00467573,0,1.98453,0,139.196
2.4634,0.00467573,0,1.98453,0,0
2.46774,0.00505025,0.0863394,1.98331,-0.283198,-65.2862
2.47252,0.00505025,0,1.98331,0,59.2398
2.47543,0.00555134,0.172173,1.98167,-0.563898,-193.754
2.48001,0.00555134,0,1.98167,0,123.269
2.48325,0.00555134,0,1.98167,0,0
2.48742,0.00592933,0.0905645,1.98043,-0.296184,-70.9635
2.49213,0.00592933,0,1.98043,0,62.891
2.49527,0.00642822,0.159014,1.9788,-0.519302,-165.523
2.49943,0.00642822,0,1.9788,0,124.699
2.50351,0.00642822,0,1.9788,0,0
2.50744,0.00659865,0.0433636,1.97824,-0.141432,-35.9847
2.51307,0.00624099,-0.0634731,1.97941,0.207117,61.8566
2.51543,0.00624099,0,1.97941,0,-87.6777
2.51935,0.00624099,0,1.97941,0,0
2.52331,0.00577176,-0.118374,1.98094,0.386804,97.5805
2.52731,0.00577176,0,1.98094,0,-96.6791
2.53216,0.00505528,-0.147709,1.98329,0.483583,99.695
2.53538,0.00505528,0,1.98329,0,-150.188
2.53955,0.00505528,0,1.98329,0,0
2.54497,0.00505528,0,1.98329,0,0
2.54779,0.00438393,-0.238167,1.98549,0.78157,277.268
2.55236,0.00438393,0,1.98549,0,-170.781
2.55533,0.00355852,-0.277941,1.98821,0.914298,307.871
2.55948,0.00355852,0,1.98821,0,-220.685
2.56425,0.00355852,0,1.98821,0,0
2.56742,0.00302126,-0.169152,1.98998,0.557724,175.594
2.57424,0.00297067,-0.00742077,1.99015,0.0244849,-78.2317
2.57605,0.00297067,0,1.99015,0,-13.4968
2.57949,0.00297067,0,1.99015,0,0
2.58403,0.00297067,0,1.99015,0,0
2.58798,0.00302053,0.0126361,1.98998,-0.0416918,-10.5661
2.59509,0.00302053,0,1.98998,0,5.8602
2.59975,0.00330255,0.0605549,1.98905,-0.199754,-42.8909
2.60647,0.00330255,0,1.98905,0,29.724
2.61059,0.00354286,0.0583897,1.98826,-0.192417,-46.7533
2.62064,0.00354286,0,1.98826,0,19.1327
2.6254,0.00393057,0.0815233,1.98698,-0.268386,-56.4342
2.62748,0.00423111,0.144332,1.986,-0.474639,-99.0483
2.63264,0.00423111,0,1.986,0,92.0976
2.6355,0.00464957,0.146213,1.98462,-0.480257,-167.806
2.64016,0.00464957,0,1.98462,0,102.972
2.64377,0.00464957,0,1.98462,0,0
2.64791,0.004967,0.0767105,1.98358,-0.251642,-60.8126
2.65264,0.004967,0,1.98358,0,53.1988
2.84748,0.0121548,0.0368904,1.96029,-0.119537,-0.613505
2.85203,0.0121548,0,1.96029,0,26.2623
2.85549,0.0129975,0.243786,1.95759,-0.779571,-225.516
2.8599,0.0129975,0,1.95759,0,176.878
2.86394,0.0129975,0,1.95759,0,0
2.86777,0.0137599,0.199174,1.95516,-0.635285,-165.966
2.87264,0.0137599,0,1.95516,0,130.482
2.8754,0.0146153,0.309416,1.95244,-0.98426,-356.04
2.87969,0.0146153,0,1.95244,0,229.502
2.88347,0.0146153,0,1.95244,0,0
2.88747,0.0152394,0.15598,1.95046,-0.495024,-123.728
2.89277,0.0152394,0,1.95046,0,93.4042
2.89576,0.0154756,0.0788127,1.94971,-0.249741,-83.326
2.89952,0.0154756,0,1.94971,0,66.4526
2.90368,0.0154756,0,1.94971,0,0
2.90781,0.0156206,0.0350652,1.94925,-0.11106,-26.8607
2.91214,0.0156206,0,1.94925,0,25.6649
2.91549,0.0155677,-0.0157588,1.94942,0.0499254,14.8818
2.91937,0.0155677,0,1.94942,0,-12.8847
2.92333,0.0155677,0,1.94942,0,0
2.92806,0.0155342,-0.00707605,1.94953,0.0224008,4.73497
2.93241,0.0155342,0,1.94953,0,-5.14855
2.93574,0.015366,-0.050435,1.95006,0.159793,47.907
2.93947,0.015366,0,1.95006,0,-42.8885
2.94345,0.015366,0,1.95006,0,0
2.94766,0.0152545,-0.0264856,1.95041,0.0839327,19.9377
2.95266,0.0152545,0,1.95041,0,-16.7902
2.95532,0.015029,-0.0847299,1.95113,0.2687,100.959
2.96029,0.015029,0,1.95113,0,-53.9989
2.96365,0.0148732,-0.0464204,1.95162,0.147307,43.894
2.9677,0.0148732,0,1.95162,0,-36.4192
2.97213,0.0148732,0,1.95162,0,0
2.97583,0.01461,-0.07117,1.95246,0.225986,61.1047
2.9795,0.01461,0,1.95246,0,-61.585
2.98339,0.01461,0,1.95246,0,0
2.98767,0.0144214,-0.0440697,1.95306,0.140036,32.7234
2.99275,0.0144214,0,1.95306,0,-27.5597
2.99554,0.0141272,-0.105492,1.95399,0.335485,120.288
2.99967,0.0141272,0,1.95399,0,-81.2475
3.00338,0.0141272,0,1.95399,0,0
3.00762,0.0139097,-0.0512021,1.95468,0.16298,38.3779
3.01217,0.0139097,0,1.95468,0,-35.8331
3.01534,0.0135867,-0.101821,1.95571,0.324354,102.227
3.01961,0.0135867,0,1.95571,0,-76.0659
3.02384,0.0135867,0,1.95571,0,0
3.02785,0.0133417,-0.0610374,1.9565,0.194636,48.4948
3.03276,0.0133417,0,1.9565,0,-39.6388
3.03554,0.0129906,-0.126467,1.95762,0.403641,145.396
3.03957,0.0129906,0,1.95762,0,-100.242
3.04378,0.0129906,0,1.95762,0,0
3.0475,0.0127186,-0.0731632,1.95848,0.233757,62.8854
3.05233,0.0123399,-0.0783931,1.9597,0.25074,3.51531
3.0565,0.0123399,0,1.9597,0,-60.2027
3.05981,0.0123399,0,1.9597,0,0
3.06358,0.0123399,0,1.9597,0,0
3.06768,0.0120412,-0.0729784,1.96065,0.233675,57.0923
3.07272,0.0120412,0,1.96065,0,-46.356
3.07562,0.011635,-0.139991,1.96195,0.448731,154.639
3.0797,0.011635,0,1.96195,0,-109.93
3.08362,0.0113097,-0.0830334,1.963,0.266506,68.0222
3.08784,0.0113097,0,1.963,0,-63.1352
3.09257,0.0113097,0,1.963,0,0
3.09605,0.010876,-0.124577,1.96439,0.400308,115.001
3.0997,0.010876,0,1.96439,0,-109.668
3.10372,0.010876,0,1.96439,0,0
3.10764,0.0105241,-0.0898811,1.96552,0.289185,73.8601
3.11249,0.0105241,0,1.96552,0,-59.5391
3.11572,0.0100631,-0.142851,1.96701,0.460257,142.606
3.12034,0.0100631,0,1.96701,0,-99.652
3.12384,0.0100631,0,1.96701,0,0
3.12761,0.00968455,-0.100215,1.96823,0.323318,85.6011
3.13274,0.00968455,0,1.96823,0,-63.08
3.1359,0.00919607,-0.154663,1.96981,0.499698,158.216
3.13988,0.00919607,0,1.96981,0,-125.54
3.14345,0.00919607,0,1.96981,0,0
3.14806,0.00879092,-0.0879441,1.97112,0.284557,61.7668
3.15407,0.00879092,0,1.97112,0,-47.3206
3.15572,0.00827496,-0.312186,1.97279,1.01161,612.091
3.15974,0.00827496,0,1.97279,0,-251.871
3.16378,0.00827496,0,1.97279,0,0
3.16783,0.00784311,-0.106448,1.97419,0.345498,85.1625
3.17237,0.00784311,0,1.97419,0,-76.0616
3.17576,0.00729962,-0.160421,1.97596,0.521464,153.918
3.17944,0.00729962,0,1.97596,0,-141.969
3.18515,0.00729962,0,1.97596,0,0
3.18766,0.00684099,-0.182626,1.97745,0.594655,236.795
3.19242,0.00684099,0,1.97745,0,-124.952
3.19552,0.00626988,-0.184363,1.97932,0.601362,194.127
3.19967,0.00626988,0,1.97932,0,-144.868
3.20347,0.00626988,0,1.97932,0,0
3.20745,0.0057844,-0.121937,1.9809,0.398407,100.068
3.21326,0.0057844,0,1.9809,0,-68.5077
3.21619,0.00518558,-0.204797,1.98286,0.670336,229.256
3.21965,0.00518558,0,1.98286,0,-193.703
3.22372,0.00518558,0,1.98286,0,0
3.22739,0.00467316,-0.13978,1.98454,0.458377,125.037
3.23261,0.00467316,0,1.98454,0,-87.8167
3.23559,0.00404654,-0.209857,1.9866,0.689476,230.906
3.23942,0.00404654,0,1.9866,0,-180.011
3.24345,0.00404654,0,1.9866,0,0
3.24867,0.00367953,-0.0703498,1.98781,0.231502,44.376
3.25282,0.00367953,0,1.98781,0,-55.7464
3.25577,0.00375267,0.0247464,1.98757,-0.0814779,-27.5688
3.25957,0.00375267,0,1.98757,0,21.4784
3.26351,0.00375267,0,1.98757,0,0
3.26754,0.00392401,0.0425081,1.987,-0.139891,-34.7064
3.27224,0.00392401,0,1.987,0,29.7931
3.27535,0.00423097,0.0985299,1.986,-0.324022,-104.006
3.27988,0.00423097,0,1.986,0,71.495
3.28357,0.00444544,0.058247,1.98529,-0.191369,-51.9722
3.28754,0.00444544,0,1.98529,0,48.1153
3.29217,0.00444544,0,1.98529,0,0
3.29545,0.00479762,0.107319,1.98413,-0.352296,-107.355
3.29967,0.00479762,0,1.98413,0,83.388
3.30359,0.00479762,0,1.98413,0,0
3.30764,0.0050704,0.0672854,1.98324,-0.220654,-54.4278
3.31278,0.0050704,0,1.98324,0,42.9781
3.31551,0.00545253,0.139762,1.98199,-0.457796,-167.434
3.31949,0.00545253,0,1.98199,0,115.095
3.32341,0.00545253,0,1.98199,0,0
3.32776,0.00574199,0.0666333,1.98104,-0.21803,-50.1911
3.33285,0.00574199,0,1.98104,0,42.8309
3.33563,0.00612975,0.139653,1.97977,-0.456423,-164.381
3.33975,0.00612975,0,1.97977,0,110.766
3.34391,0.00612975,0,1.97977,0,0
3.3478,0.00626032,0.0335933,1.97935,-0.10971,-28.2272
3.35373,0.00626032,0,1.97935,0,18.4959
3.35558,0.00597723,-0.153467,1.98027,0.501292,271.756
3.35967,0.00597723,0,1.98027,0,-122.349
3.36362,0.00597723,0,1.98027,0,0
3.36798,0.00560806,-0.0846386,1.98148,0.276757,63.4528
3.37314,0.00560806,0,1.98148,0,-53.5698
3.37966,0.00504624,-0.0862508,1.98332,0.282475,43.3654
3.38384,0.00504624,0,1.98332,0,-67.4784
3.38658,0.00452102,-0.192094,1.98504,0.630232,230.501
3.38866,0.00452102,0,1.98504,0,-303.175
3.3925,0.00452102,0,1.98504,0,0
3.39563,0.00387666,-0.206089,1.98716,0.677444,216.67
3.40036,0.00387666,0,1.98716,0,-143.418
3.40469,0.00387666,0,1.98716,0,0
3.40852,0.00330775,-0.148533,1.98903,0.489231,127.73
3.41288,0.00330775,0,1.98903,0,-112.21
3.41549,0.00264551,-0.253481,1.99122,0.836603,320.22
3.42056,0.00264551,0,1.99122,0,-165.097
3.42361,0.00264551,0,1.99122,0,0
3.42748,0.00221692,-0.110834,1.99264,0.366484,94.7743
3.43274,0.00221692,0,1.99264,0,-69.5666
3.43598,0.00216592,-0.0157773,1.99281,0.0521832,16.1434
3.44081,0.00216592,0,1.99281,0,-10.8016
3.44391,0.00216592,0,1.99281,0,0
3.44753,0.00222433,0.0161388,1.99261,-0.0533891,-14.7507
3.45235,0.00222433,0,1.99261,0,11.0933
3.45585,0.00253045,0.0872607,1.9916,-0.288569,-82.258
3.45976,0.00253045,0,1.9916,0,73.9503
3.46344,0.00253045,0,1.9916,0,0
3.46784,0.00281268,0.0640726,1.99067,-0.211691,-48.0595
3.47308,0.00281268,0,1.99067,0,40.416
3.47588,0.00321904,0.145242,1.98933,-0.479335,-171.323
3.47955,0.00321904,0,1.98933,0,130.33
3.48348,0.00321904,0,1.98933,0,0
3.48755,0.0035658,0.0851924,1.98818,-0.280781,-68.9833
3.49209,0.0035658,0,1.98818,0,61.8141
3.49528,0.00401712,0.141532,1.9867,-0.465869,-146.093
3.49944,0.00401712,0,1.9867,0,112.093
3.50388,0.00401712,0,1.9867,0,0
3.50789,0.00439587,0.0944237,1.98545,-0.31039,-77.3817
3.51229,0.00487287,0.108509,1.98389,-0.356167,-10.4134
3.51555,0.00487287,0,1.98389,0,109.129
3.51944,0.00487287,0,1.98389,0,0
3.52366,0.00527208,0.0944813,1.98258,-0.309672,-73.2906
3.52766,0.00527208,0,1.98258,0,77.4512
3.53516,0.00527208,0,1.98258,0,0
3.53778,0.00576778,0.189304,1.98096,-0.619548,-236.6
3.54048,0.00576778,0,1.98096,0,229.475
3.54395,0.00576778,0,1.98096,0,0
3.54763,0.00618317,0.112776,1.9796,-0.368535,-100.055
3.55231,0.00618317,0,1.9796,0,78.7843
3.55527,0.00669498,0.172675,1.97793,-0.563425,-190.088
3.55959,0.00669498,0,1.97793,0,130.483
3.56379,0.00669498,0,1.97793,0,0
3.56771,0.00697171,0.0707286,1.97703,-0.2305,-58.9144
3.57247,0.00697171,0,1.97703,0,48.424
3.57588,0.00685129,-0.0353011,1.97742,0.115014,33.7179
3.57939,0.00685129,0,1.97742,0,-32.7208
3.58345,0.00663637,-0.0529268,1.97812,0.172528,42.4868
3.58754,0.00663637,0,1.97812,0,-42.1871
3.59235,0.00663637,0,1.97812,0,0
3.59627,0.00621741,-0.106915,1.97949,0.348868,89.0277
3.60116,0.00621741,0,1.97949,0,-71.4447
3.60519,0.00621741,0,1.97949,0,0
3.60764,0.00581715,-0.163211,1.9808,0.533249,217.442
3.61361,0.00527753,-0.0903417,1.98256,0.295653,-39.7776
3.61874,0.00527753,0,1.98256,0,-57.7013
3.62375,0.00527753,0,1.98256,0,0
3.62753,0.00479529,-0.127518,1.98414,0.418012,110.533
3.63494,0.00479529,0,1.98414,0,-56.3879
3.63753,0.00419507,-0.231556,1.98611,0.76044,293.37
3.63983,0.00419507,0,1.98611,0,-330.554
3.64448,0.00419507,0,1.98611,0,0
3.64766,0.00374513,-0.141511,1.98759,0.465507,146.407
3.65217,0.00374513,0,1.98759,0,-103.077
3.65562,0.00351864,-0.0656878,1.98834,0.216326,62.7393
3.65946,0.00351864,0,1.98834,0,-56.3702
3.66442,0.00351864,0,1.98834,0,0
3.66782,0.00363065,0.0329931,1.98797,-0.10868,-32.0134
3.67311,0.00363065,0,1.98797,0,20.5268
3.6752,0.00379517,0.0787929,1.98743,-0.25942,-124.239
3.67968,0.00379517,0,1.98743,0,57.917
3.68495,0.00379517,0,1.98743,0,0
3.6897,0.00414212,0.0731105,1.98629,-0.240504,-50.6807
3.69562,0.00414212,0,1.98629,0,40.6278
3.69918,0.00444964,0.0864041,1.98528,-0.28393,-79.7754
3.70403,0.00444964,0,1.98528,0,58.4886
3.70697,0.00488738,0.149223,1.98384,-0.489759,-166.954
3.71011,0.00488738,0,1.98384,0,155.68
3.71327,0.00488738,0,1.98384,0,0
3.71568,0.00525385,0.151943,1.98264,-0.498023,-206.491
3.71972,0.00525385,0,1.98264,0,123.44
3.72359,0.00525385,0,1.98264,0,0
3.72787,0.00573323,0.111942,1.98107,-0.366385,-85.5544
3.73272,0.00573323,0,1.98107,0,75.4593
3.73553,0.00612966,0.141508,1.97977,-0.462511,-165.099
3.73976,0.00612966,0,1.97977,0,109.278
3.74435,0.00612966,0,1.97977,0,0
3.75467,0.00663355,0.048795,1.97813,-0.159244,-15.4204
3.75668,0.00688333,0.124675,1.97732,-0.406402,-123.368
3.75976,0.00688333,0,1.97732,0,131.77
3.76376,0.00688333,0,1.97732,0,0
3.76961,0.00670277,-0.030871,1.9779,0.100624,17.2039
3.77706,0.00670277,0,1.9779,0,-13.4981
3.77961,0.00642074,-0.110948,1.97882,0.361846,142.346
3.78589,0.00642074,0,1.97882,0,-57.5777
3.79226,0.00591822,-0.0789406,1.98047,0.257809,40.4992
3.79408,0.00591822,0,1.98047,0,-141.628
3.79686,0.00543742,-0.172848,1.98204,0.565398,203.261
3.79981,0.00543742,0,1.98204,0,-191.493
3.80418,0.00543742,0,1.98204,0,0
3.80753,0.00480667,-0.188391,1.98411,0.617389,184.399
3.8135,0.00480667,0,1.98411,0,-103.341
3.8161,0.0042396,-0.217968,1.98597,0.715726,275.107
3.82018,0.0042396,0,1.98597,0,-175.616
3.82431,0.0042396,0,1.98597,0,0
3.82994,0.00354587,-0.123245,1.98825,0.405544,72.0478
3.83428,0.00310202,-0.102413,1.98971,0.337606,-15.6758
3.83613,0.00310202,0,1.98971,0,-181.844
3.8396,0.00310202,0,1.98971,0,0
3.84365,0.00310202,0,1.98971,0,0
3.8477,0.00309122,-0.00266498,1.98975,0.00879981,2.17253
3.85294,0.00309122,0,1.98975,0,-1.67814
3.85581,0.00317599,0.0295833,1.98947,-0.097562,-34.0493
3.86035,0.00317599,0,1.98947,0,21.4715
3.86352,0.00317599,0,1.98947,0,0
3.86782,0.00347981,0.070702,1.98847,-0.233106,-54.2453
3.8725,0.00347981,0,1.98847,0,49.7794
3.87557,0.00372787,0.0809407,1.98765,-0.266571,-86.9829
3.87969,0.00372787,0,1.98765,0,64.6176
3.88363,0.00372787,0,1.98765,0,0
3.88796,0.00408605,0.0826265,1.98647,-0.271862,-62.7144
3.8926,0.00408605,0,1.98647,0,58.5957
3.89578,0.00436378,0.087264,1.98556,-0.286838,-90.1255
3.8996,0.00436378,0,1.98556,0,75.0474
3.90406,0.00436378,0,1.98556,0,0
3.90803,0.00475134,0.0978356,1.98429,-0.321216,-81.088
3.91228,0.0050452,0.0690039,1.98332,-0.226318,22.2835
3.91585,0.0050452,0,1.98332,0,63.4609
3.92104,0.0050452,0,1.98332,0,0
3.92433,0.0050452,0,1.98332,0,0
3.92782,0.00543785,0.112423,1.98204,-0.36825,-105.438
3.93327,0.00543785,0,1.98204,0,67.5658
3.93565,0.00573357,0.124022,1.98107,-0.405859,-170.213
3.94016,0.00573357,0,1.98107,0,89.9639
3.94595,0.00573357,0,1.98107,0,0
3.94779,0.00612291,0.211696,1.9798,-0.691859,-376.182
3.95499,0.00612291,0,1.9798,0,96.0406
3.9573,0.00625618,0.0577467,1.97936,-0.188585,-81.713
3.95969,0.00625618,0,1.97936,0,78.893
3.96395,0.00625618,0,1.97936,0,0
3.96759,0.00597938,-0.0760993,1.98027,0.248558,68.3356
3.97255,0.00597938,0,1.98027,0,-50.1095
3.9757,0.00561652,-0.115135,1.98145,0.376466,119.45
3.9796,0.00561652,0,1.98145,0,-96.5815
3.98446,0.00561652,0,1.98145,0,0
3.98787,0.00506323,-0.162125,1.98326,0.530949,155.579
3.99366,0.00506323,0,1.98326,0,-91.603
3.99535,0.00454568,-0.307428,1.98496,1.0085,599.057
3.99965,0.00454568,0,1.98496,0,-234.216
4.00343,0.00454568,0,1.98496,0,0
4.00792,0.00391081,-0.1414,1.98705,0.464767,103.514
4.0127,0.00349811,-0.0863553,1.98841,0.284335,-37.7544
4.01589,0.00349811,0,1.98841,0,-89.0989
4.02005,0.00349811,0,1.98841,0,0
4.02412,0.00349811,0,1.98841,0,0
4.02746,0.00345851,-0.0118858,1.98854,0.0391441,11.7491
4.0325,0.00345851,0,1.98854,0,-7.76092
4.03566,0.00349579,0.0117789,1.98841,-0.0388006,-12.2611
4.03955,0.00349579,0,1.98841,0,9.99579
4.04374,0.00349579,0,1.98841,0,0
4.04847,0.00328367,-0.044885,1.98911,0.147949,31.3074
4.05308,0.00328367,0,1.98911,0,-32.0612
4.05691,0.00294386,-0.0886494,1.99024,0.292449,76.2919
4.05949,0.00294386,0,1.99024,0,-113.429
4.06343,0.00294386,0,1.99024,0,0
4.06756,0.00273536,-0.0505858,1.99092,0.167033,40.5268
4.07262,0.00273536,0,1.99092,0,-33.003
4.07585,0.00247088,-0.0819306,1.9918,0.270753,83.8716
4.0804,0.00247088,0,1.9918,0,-59.4349
4.08383,0.00247088,0,1.9918,0,0
4.08755,0.00232143,-0.0401173,1.99229,0.13264,35.6053
4.0924,0.00232143,0,1.99229,0,-27.3786
4.09563,0.00210172,-0.0680387,1.99302,0.225155,69.726
4.09952,0.00210172,0,1.99302,0,-57.7772
4.10357,0.00210172,0,1.99302,0,0
4.10776,0.00199308,-0.0259626,1.99338,0.0859495,20.54
4.1132,0.00199308,0,1.99338,0,-15.8009
4.11595,0.0018072,-0.0676606,1.99399,0.224117,81.5773
4.1196,0.0018072,0,1.99399,0,-61.3867
4.12359,0.00173274,-0.0186487,1.99424,0.0618058,15.4803
4.12752,0.00173274,0,1.99424,0,-15.7206
4.13257,0.00173274,0,1.99424,0,0
4.13564,0.00157663,-0.0509147,1.99476,0.168779,55.0475
4.13953,0.00157663,0,1.99476,0,-43.3477
4.14518,0.00157663,0,1.99476,0,0
4.1476,0.00153387,-0.0176749,1.9949,0.0585887,24.2179
4.15274,0.00153387,0,1.9949,0,-11.3995
4.1554,0.00140599,-0.0480243,1.99532,0.159325,59.8314
4.15999,0.00140599,0,1.99532,0,-34.7453
4.1634,0.00139396,-0.00352673,1.99536,0.0117026,3.42936
4.16765,0.00139396,0,1.99536,0,-2.74952
4.17241,0.00139396,0,1.99536,0,0
4.17605,0.00129368,-0.0275086,1.9957,0.0912688,25.0366
4.17996,0.00129368,0,1.9957,0,-23.3491
4.18351,0.00129368,0,1.9957,0,0
4.18774,0.00131197,0.00432308,1.99564,-0.0143356,-3.38691
4.19223,0.00131197,0,1.99564,0,3.19252
4.19579,0.00123904,-0.0205081,1.99588,0.0680477,19.1347
4.1997,0.00123904,0,1.99588,0,-17.4213
4.20351,0.00123904,0,1.99588,0,0
4.20792,0.00128751,0.0110117,1.99572,-0.0365325,-8.29922
4.2129,0.00128751,0,1.99572,0,7.33081
4.21562,0.00124183,-0.0168181,1.99587,0.0558189,20.5478
4.21967,0.00124183,0,1.99587,0,-13.75
4.22547,0.00124183,0,1.99587,0,0
4.22747,0.00132042,0.0391803,1.99561,-0.130037,-64.8299
4.2327,0.00132042,0,1.99561,0,24.8741
4.23561,0.00130194,-0.00635142,1.99567,0.0210604,7.23869
4.24033,0.00130194,0,1.99567,0,-4.46445
4.24483,0.00130194,0,1.99567,0,0
4.24814,0.00141063,0.0328988,1.99531,-0.109151,-33.0382
4.25215,0.00141063,0,1.99531,0,27.1843
4.25575,0.00141935,0.00242503,1.99528,-0.00805382,-2.23917
4.25957,0.00141935,0,1.99528,0,2.10981
4.26361,0.00155815,0.0343679,1.99482,-0.113997,-28.2271
4.26753,0.00155815,0,1.99482,0,29.0133
4.27376,0.00155815,0,1.99482,0,0
